Date,Berri1,Boyer,Brébeuf,Cote_SainteCatherine,Maisonneuve_1,Maisonneuve_2,Maisonneuve_3,NotreDame,Parc,PierDup,Pont_Jacques_Cartier,Rachel_HoteldeVille,RachelPapineau,ReneLevesque,SaintAntoine,SaintUrbain,Totem_Laurier,University,Viger
28/10/2015,1733,998.0,1643.0,830.0,,198.0,653.0,631.0,1512.0,200.0,581.0,1301.0,1909.0,749.0,174.0,956.0,1050.0,1868.0,230.0
29/10/2015,2249,1233.0,2014.0,1043.0,,1203.0,789.0,765.0,1876.0,230.0,638.0,1671.0,2272.0,861.0,265.0,1076.0,1292.0,2170.0,275.0
30/10/2015,2630,1746.0,2632.0,1212.0,,121.0,991.0,960.0,2160.0,468.0,1079.0,2127.0,2913.0,1133.0,328.0,1450.0,1638.0,2593.0,322.0
31/10/2015,1396,1344.0,1557.0,478.0,,30.0,506.0,490.0,913.0,418.0,666.0,1541.0,2049.0,486.0,113.0,867.0,1178.0,937.0,103.0
01/11/2015,529,645.0,715.0,227.0,,38.0,218.0,218.0,459.0,41.0,219.0,723.0,1111.0,179.0,43.0,410.0,611.0,446.0,50.0
02/11/2015,3177,1971.0,2912.0,1457.0,,47.0,1136.0,1096.0,2455.0,571.0,1124.0,2228.0,3198.0,1364.0,351.0,1472.0,1434.0,2985.0,451.0
03/11/2015,3738,2273.0,3378.0,1558.0,,181.0,1285.0,1242.0,2630.0,785.0,1264.0,2502.0,3511.0,1533.0,396.0,1678.0,1742.0,3316.0,441.0
04/11/2015,3757,2349.0,3464.0,1704.0,,33.0,1334.0,1296.0,2747.0,809.0,1341.0,2482.0,3584.0,1606.0,399.0,1735.0,1823.0,3184.0,381.0
05/11/2015,3774,2402.0,3513.0,1694.0,,273.0,1334.0,1293.0,2820.0,804.0,1299.0,2426.0,3590.0,1537.0,372.0,1772.0,1855.0,3313.0,375.0
06/11/2015,2613,1474.0,2334.0,1025.0,,177.0,879.0,853.0,1935.0,301.0,701.0,2130.0,2675.0,1016.0,271.0,1205.0,1430.0,2234.0,309.0
07/11/2015,1879,1479.0,1838.0,595.0,,343.0,606.0,593.0,1076.0,491.0,707.0,1719.0,2251.0,590.0,120.0,923.0,1215.0,1163.0,124.0
08/11/2015,1240,1249.0,1470.0,514.0,,151.0,452.0,436.0,787.0,334.0,566.0,1301.0,1920.0,367.0,79.0,704.0,989.0,812.0,95.0
09/11/2015,2972,1854.0,2857.0,1327.0,,44.0,1076.0,1043.0,2360.0,500.0,1055.0,2370.0,3005.0,1226.0,321.0,1500.0,1376.0,2758.0,377.0
10/11/2015,3385,1998.0,3018.0,1491.0,,3663.0,1201.0,1164.0,2508.0,671.0,1144.0,2435.0,3293.0,1449.0,336.0,1638.0,1640.0,3002.0,377.0
11/11/2015,3044,1932.0,2828.0,1393.0,,3603.0,1754.0,1142.0,2342.0,458.0,950.0,2328.0,3280.0,1210.0,338.0,1534.0,1527.0,2860.0,356.0
12/11/2015,1751,931.0,1670.0,888.0,,2048.0,700.0,675.0,1566.0,152.0,467.0,1345.0,1877.0,755.0,180.0,960.0,955.0,1777.0,198.0
13/11/2015,1818,904.0,1711.0,873.0,,2115.0,634.0,477.0,1522.0,150.0,482.0,1416.0,1980.0,719.0,204.0,978.0,1040.0,1727.0,258.0
14/11/2015,979,760.0,978.0,322.0,,1112.0,290.0,310.0,601.0,98.0,266.0,1061.0,1448.0,269.0,70.0,640.0,805.0,737.0,73.0
15/11/2015,913,750.0,1028.0,348.0,,1128.0,303.0,224.0,666.0,224.0,380.0,1094.0,1491.0,321.0,64.0,537.0,804.0,685.0,63.0
16/11/2015,2263,0.0,1898.0,1299.0,,2643.0,903.0,513.0,1853.0,271.0,907.0,1588.0,2422.0,1006.0,276.0,1221.0,1278.0,2127.0,289.0
17/11/2015,2091,0.0,745.0,1083.0,,2666.0,922.0,756.0,1897.0,264.0,889.0,1567.0,2330.0,1064.0,261.0,1202.0,1201.0,2105.0,245.0
18/11/2015,2435,0.0,551.0,1019.0,,2702.0,945.0,753.0,1961.0,313.0,882.0,1744.0,2549.0,1026.0,269.0,1305.0,1265.0,2186.0,264.0
19/11/2015,1468,0.0,249.0,807.0,,1829.0,618.0,465.0,1389.0,103.0,453.0,1126.0,1754.0,624.0,178.0,851.0,879.0,1496.0,189.0
20/11/2015,2061,299.0,454.0,905.0,,2493.0,870.0,699.0,1755.0,288.0,750.0,1748.0,2434.0,909.0,220.0,1151.0,1235.0,1863.0,246.0
21/11/2015,1013,286.0,251.0,332.0,,1248.0,362.0,245.0,741.0,174.0,383.0,157.0,1576.0,328.0,54.0,710.0,841.0,768.0,62.0
22/11/2015,667,115.0,124.0,280.0,,937.0,301.0,180.0,552.0,124.0,288.0,,1171.0,247.0,47.0,519.0,637.0,595.0,68.0
23/11/2015,1803,164.0,311.0,782.0,,2125.0,775.0,662.0,1557.0,205.0,714.0,,1949.0,849.0,210.0,974.0,970.0,1761.0,250.0
24/11/2015,935,121.0,102.0,316.0,,1092.0,323.0,309.0,737.0,77.0,361.0,,1190.0,416.0,126.0,410.0,539.0,840.0,108.0
25/11/2015,1504,305.0,206.0,430.0,,1196.0,473.0,484.0,1146.0,156.0,583.0,,1702.0,660.0,174.0,742.0,929.0,1273.0,168.0
26/11/2015,1961,260.0,305.0,867.0,,2231.0,735.0,641.0,1555.0,279.0,787.0,,2103.0,901.0,225.0,1071.0,1241.0,1679.0,233.0
27/11/2015,882,170.0,149.0,431.0,,1153.0,384.0,311.0,811.0,93.0,364.0,,1092.0,401.0,118.0,494.0,813.0,898.0,116.0
28/11/2015,623,198.0,192.0,233.0,,841.0,246.0,163.0,441.0,95.0,236.0,,1066.0,202.0,30.0,475.0,755.0,510.0,44.0
29/11/2015,499,130.0,121.0,202.0,,691.0,176.0,136.0,427.0,59.0,197.0,,818.0,177.0,34.0,342.0,673.0,494.0,44.0
30/11/2015,1270,205.0,172.0,493.0,,1398.0,500.0,401.0,1060.0,103.0,436.0,,1477.0,537.0,139.0,620.0,1006.0,1162.0,155.0
01/12/2015,1151,136.0,162.0,472.0,,1360.0,496.0,397.0,961.0,85.0,385.0,,1340.0,492.0,150.0,592.0,994.0,1088.0,129.0
02/12/2015,897,142.0,77.0,372.0,,1053.0,357.0,281.0,760.0,46.0,271.0,,1076.0,352.0,121.0,460.0,941.0,824.0,83.0
03/12/2015,1174,201.0,165.0,465.0,,1285.0,407.0,309.0,935.0,55.0,302.0,,1306.0,419.0,133.0,601.0,914.0,1094.0,149.0
04/12/2015,1232,263.0,177.0,558.0,,1455.0,486.0,377.0,1051.0,90.0,427.0,,1439.0,535.0,167.0,645.0,1036.0,1122.0,141.0
05/12/2015,740,243.0,128.0,276.0,,845.0,285.0,205.0,520.0,133.0,285.0,,1125.0,257.0,43.0,424.0,836.0,457.0,68.0
06/12/2015,644,238.0,129.0,264.0,,820.0,290.0,166.0,473.0,167.0,351.0,,976.0,229.0,33.0,381.0,709.0,468.0,46.0
07/12/2015,1339,290.0,177.0,638.0,,1733.0,643.0,465.0,1189.0,132.0,569.0,,1656.0,633.0,196.0,659.0,1141.0,1354.0,180.0
08/12/2015,1565,256.0,171.0,624.0,,1708.0,684.0,508.0,1232.0,119.0,636.0,,1707.0,669.0,168.0,768.0,1248.0,1416.0,194.0
09/12/2015,1619,279.0,208.0,630.0,,1744.0,627.0,469.0,1210.0,133.0,559.0,,1721.0,688.0,184.0,790.0,1241.0,1314.0,157.0
10/12/2015,1390,266.0,176.0,535.0,,1563.0,560.0,397.0,1035.0,104.0,450.0,,1448.0,553.0,142.0,715.0,1114.0,1067.0,147.0
11/12/2015,1568,308.0,200.0,593.0,,1816.0,663.0,436.0,1157.0,249.0,588.0,,1640.0,637.0,161.0,814.0,1311.0,1268.0,162.0
12/12/2015,886,263.0,196.0,375.0,,1009.0,363.0,248.0,580.0,310.0,489.0,,1406.0,369.0,77.0,589.0,1130.0,583.0,65.0
13/12/2015,639,179.0,142.0,258.0,,756.0,266.0,170.0,423.0,130.0,290.0,,978.0,206.0,45.0,408.0,839.0,431.0,29.0
14/12/2015,973,203.0,191.0,425.0,,1118.0,445.0,282.0,817.0,54.0,355.0,,1179.0,398.0,124.0,536.0,890.0,904.0,114.0
15/12/2015,913,140.0,49.0,341.0,,1005.0,372.0,283.0,673.0,40.0,292.0,,1046.0,377.0,148.0,516.0,838.0,765.0,111.0
16/12/2015,1377,243.0,76.0,461.0,,1411.0,550.0,398.0,969.0,101.0,504.0,,1468.0,559.0,165.0,680.0,1134.0,1108.0,139.0
17/12/2015,727,124.0,99.0,298.0,,755.0,300.0,213.0,636.0,42.0,236.0,,889.0,331.0,93.0,403.0,746.0,622.0,103.0
18/12/2015,1215,199.0,189.0,424.0,,1280.0,480.0,345.0,784.0,100.0,400.0,,1304.0,478.0,112.0,629.0,1031.0,869.0,125.0
19/12/2015,464,132.0,80.0,181.0,,552.0,200.0,129.0,322.0,48.0,172.0,,775.0,173.0,44.0,277.0,633.0,343.0,41.0
20/12/2015,467,128.0,136.0,144.0,,454.0,162.0,112.0,228.0,54.0,180.0,,645.0,145.0,26.0,201.0,443.0,264.0,36.0
21/12/2015,633,123.0,106.0,224.0,,637.0,261.0,208.0,459.0,26.0,224.0,,712.0,280.0,84.0,286.0,504.0,474.0,87.0
22/12/2015,579,118.0,83.0,185.0,,642.0,231.0,152.0,431.0,36.0,237.0,,715.0,223.0,67.0,298.0,522.0,447.0,69.0
23/12/2015,696,140.0,163.0,214.0,,814.0,331.0,210.0,427.0,81.0,283.0,,868.0,327.0,84.0,350.0,686.0,480.0,80.0
24/12/2015,363,111.0,57.0,135.0,,454.0,250.0,123.0,249.0,126.0,41.0,,552.0,192.0,29.0,198.0,445.0,239.0,41.0
25/12/2015,207,88.0,70.0,105.0,,245.0,111.0,97.0,97.0,152.0,30.0,,358.0,101.0,17.0,112.0,204.0,94.0,26.0
26/12/2015,330,71.0,52.0,130.0,,386.0,163.0,108.0,167.0,140.0,23.0,,527.0,146.0,22.0,176.0,340.0,162.0,22.0
27/12/2015,70,4.0,8.0,15.0,,83.0,31.0,12.0,33.0,13.0,10.0,,174.0,27.0,2.0,21.0,74.0,33.0,8.0
28/12/2015,86,1.0,6.0,2.0,,101.0,29.0,7.0,45.0,3.0,2.0,,179.0,21.0,3.0,12.0,59.0,62.0,8.0
29/12/2015,17,0.0,68.0,2.0,,20.0,19.0,2.0,9.0,1.0,7.0,,44.0,12.0,5.0,0.0,91.0,7.0,7.0
30/12/2015,78,1.0,100.0,0.0,,97.0,25.0,3.0,9.0,0.0,1.0,,126.0,25.0,2.0,2.0,259.0,0.0,1.0
31/12/2015,80,2.0,27.0,0.0,,70.0,25.0,2.0,20.0,8.0,12.0,,141.0,18.0,8.0,60.0,169.0,36.0,16.0
01/01/2016,32,0.0,27.0,0.0,,51.0,16.0,1.0,5.0,1.0,13.0,,93.0,12.0,6.0,38.0,68.0,14.0,11.0
02/01/2016,68,0.0,6.0,0.0,,93.0,25.0,2.0,16.0,6.0,9.0,,141.0,16.0,11.0,67.0,106.0,30.0,14.0
03/01/2016,78,3.0,4.0,0.0,,118.0,38.0,0.0,6.0,1.0,6.0,,116.0,25.0,10.0,21.0,59.0,25.0,5.0
04/01/2016,118,6.0,60.0,2.0,,165.0,80.0,0.0,46.0,0.0,3.0,,202.0,49.0,9.0,4.0,99.0,111.0,29.0
05/01/2016,183,2.0,25.0,2.0,,239.0,86.0,2.0,110.0,5.0,3.0,,241.0,77.0,12.0,11.0,106.0,158.0,44.0
06/01/2016,305,3.0,14.0,45.0,,378.0,116.0,11.0,126.0,3.0,3.0,,302.0,120.0,53.0,29.0,189.0,224.0,62.0
07/01/2016,425,0.0,10.0,70.0,,486.0,142.0,13.0,164.0,5.0,3.0,,424.0,155.0,60.0,34.0,54.0,313.0,73.0
08/01/2016,393,1.0,14.0,77.0,,439.0,138.0,10.0,131.0,3.0,18.0,,432.0,157.0,61.0,75.0,91.0,310.0,66.0
09/01/2016,139,7.0,4.0,34.0,,197.0,73.0,0.0,42.0,8.0,3.0,,276.0,38.0,22.0,78.0,114.0,100.0,19.0
10/01/2016,136,30.0,11.0,59.0,,151.0,46.0,12.0,55.0,10.0,6.0,,252.0,42.0,13.0,80.0,196.0,73.0,9.0
11/01/2016,393,31.0,28.0,93.0,,508.0,168.0,12.0,222.0,6.0,17.0,,439.0,133.0,56.0,193.0,312.0,340.0,60.0
12/01/2016,398,12.0,21.0,129.0,,451.0,152.0,18.0,206.0,8.0,20.0,,422.0,139.0,46.0,125.0,253.0,286.0,73.0
13/01/2016,324,0.0,15.0,72.0,,384.0,126.0,1.0,227.0,6.0,9.0,,371.0,112.0,31.0,6.0,118.0,234.0,46.0
14/01/2016,347,1.0,2.0,76.0,,437.0,134.0,16.0,142.0,8.0,9.0,,390.0,106.0,29.0,1.0,124.0,274.0,45.0
15/01/2016,367,0.0,1.0,70.0,,372.0,120.0,18.0,115.0,1.0,20.0,,358.0,123.0,41.0,3.0,66.0,221.0,56.0
16/01/2016,113,0.0,5.0,20.0,,145.0,42.0,6.0,29.0,7.0,14.0,,227.0,32.0,12.0,2.0,88.0,70.0,11.0
17/01/2016,111,0.0,8.0,13.0,,118.0,31.0,3.0,28.0,4.0,8.0,,189.0,35.0,6.0,4.0,63.0,65.0,10.0
18/01/2016,340,0.0,2.0,72.0,,339.0,111.0,11.0,99.0,1.0,12.0,,350.0,105.0,22.0,1.0,235.0,151.0,38.0
19/01/2016,271,0.0,4.0,28.0,,309.0,121.0,19.0,112.0,2.0,8.0,,268.0,83.0,10.0,0.0,138.0,153.0,42.0
20/01/2016,376,0.0,12.0,83.0,,432.0,139.0,31.0,139.0,0.0,7.0,,415.0,110.0,63.0,119.0,222.0,232.0,76.0
21/01/2016,450,4.0,11.0,75.0,,456.0,155.0,42.0,163.0,0.0,14.0,,388.0,133.0,66.0,112.0,293.0,281.0,46.0
22/01/2016,400,5.0,55.0,78.0,,415.0,155.0,26.0,185.0,0.0,23.0,,465.0,147.0,75.0,117.0,299.0,230.0,49.0
23/01/2016,146,3.0,12.0,25.0,,162.0,48.0,11.0,55.0,0.0,11.0,,237.0,40.0,13.0,62.0,160.0,70.0,15.0
24/01/2016,116,4.0,18.0,27.0,,145.0,41.0,6.0,57.0,0.0,3.0,,213.0,43.0,7.0,67.0,155.0,58.0,18.0
25/01/2016,441,2.0,6.0,164.0,,528.0,168.0,35.0,287.0,4.0,11.0,,510.0,157.0,61.0,183.0,394.0,354.0,48.0
26/01/2016,417,15.0,7.0,109.0,,543.0,174.0,42.0,257.0,4.0,15.0,,421.0,153.0,44.0,166.0,303.0,311.0,64.0
27/01/2016,460,25.0,19.0,143.0,,563.0,185.0,41.0,272.0,4.0,27.0,,294.0,192.0,76.0,221.0,393.0,341.0,81.0
28/01/2016,419,22.0,15.0,132.0,,582.0,181.0,35.0,263.0,9.0,27.0,,386.0,170.0,80.0,269.0,388.0,396.0,53.0
29/01/2016,421,16.0,27.0,140.0,,523.0,158.0,35.0,264.0,11.0,25.0,,435.0,153.0,62.0,195.0,368.0,312.0,58.0
30/01/2016,136,6.0,9.0,35.0,,212.0,56.0,15.0,76.0,11.0,11.0,,245.0,52.0,6.0,106.0,160.0,119.0,18.0
31/01/2016,180,46.0,21.0,82.0,,303.0,95.0,24.0,122.0,29.0,24.0,,295.0,81.0,21.0,166.0,203.0,156.0,19.0
01/02/2016,559,70.0,58.0,251.0,,737.0,225.0,39.0,384.0,31.0,20.0,,697.0,200.0,72.0,270.0,416.0,522.0,90.0
02/02/2016,607,54.0,47.0,221.0,,810.0,240.0,73.0,442.0,25.0,18.0,,694.0,199.0,103.0,337.0,450.0,557.0,76.0
03/02/2016,267,16.0,24.0,74.0,,381.0,112.0,23.0,166.0,8.0,22.0,,322.0,94.0,37.0,61.0,81.0,169.0,48.0
04/02/2016,613,91.0,35.0,246.0,,823.0,246.0,69.0,467.0,16.0,27.0,,684.0,201.0,81.0,306.0,384.0,526.0,83.0
05/02/2016,517,64.0,45.0,185.0,,686.0,222.0,59.0,406.0,28.0,33.0,,679.0,172.0,79.0,302.0,424.0,470.0,75.0
06/02/2016,157,5.0,20.0,50.0,,205.0,53.0,9.0,67.0,7.0,27.0,,228.0,55.0,10.0,74.0,93.0,85.0,10.0
07/02/2016,145,2.0,3.0,8.0,,145.0,56.0,6.0,66.0,8.0,29.0,,205.0,44.0,10.0,85.0,46.0,74.0,19.0
08/02/2016,413,4.0,7.0,38.0,,575.0,183.0,41.0,288.0,8.0,20.0,,453.0,142.0,55.0,198.0,156.0,374.0,59.0
09/02/2016,422,2.0,26.0,60.0,,540.0,148.0,41.0,276.0,10.0,17.0,,457.0,139.0,56.0,156.0,211.0,318.0,52.0
10/02/2016,409,0.0,15.0,101.0,,528.0,178.0,42.0,280.0,5.0,24.0,,464.0,158.0,56.0,56.0,105.0,304.0,60.0
11/02/2016,396,0.0,8.0,34.0,,450.0,132.0,41.0,172.0,3.0,19.0,,395.0,137.0,44.0,26.0,47.0,340.0,48.0
12/02/2016,298,0.0,7.0,36.0,,386.0,114.0,32.0,137.0,6.0,22.0,,326.0,112.0,44.0,21.0,76.0,248.0,65.0
13/02/2016,63,0.0,22.0,2.0,,82.0,39.0,5.0,27.0,0.0,2.0,,105.0,9.0,1.0,1.0,17.0,48.0,6.0
14/02/2016,103,1.0,13.0,0.0,,284.0,18.0,11.0,28.0,2.0,2.0,,110.0,18.0,3.0,0.0,10.0,28.0,9.0
15/02/2016,286,0.0,9.0,35.0,,369.0,117.0,35.0,148.0,10.0,7.0,,347.0,102.0,29.0,0.0,117.0,238.0,59.0
16/02/2016,129,1.0,5.0,25.0,,184.0,85.0,5.0,12.0,0.0,3.0,,211.0,39.0,20.0,0.0,44.0,44.0,17.0
17/02/2016,264,0.0,70.0,36.0,,385.0,143.0,0.0,182.0,7.0,20.0,,462.0,30.0,27.0,0.0,82.0,181.0,32.0
18/02/2016,362,4.0,9.0,14.0,,418.0,131.0,21.0,198.0,2.0,3.0,,435.0,107.0,56.0,0.0,123.0,240.0,58.0
19/02/2016,396,1.0,50.0,63.0,,440.0,126.0,20.0,200.0,2.0,19.0,,431.0,124.0,41.0,34.0,190.0,228.0,54.0
20/02/2016,89,4.0,4.0,12.0,,111.0,48.0,2.0,18.0,4.0,3.0,,172.0,16.0,9.0,53.0,29.0,58.0,7.0
21/02/2016,112,6.0,90.0,18.0,,159.0,57.0,8.0,50.0,19.0,8.0,,221.0,49.0,14.0,94.0,87.0,20.0,11.0
22/02/2016,382,8.0,6.0,38.0,,466.0,153.0,24.0,219.0,9.0,18.0,,456.0,135.0,65.0,181.0,159.0,0.0,61.0
23/02/2016,415,11.0,7.0,51.0,,516.0,173.0,29.0,239.0,5.0,21.0,,478.0,145.0,50.0,231.0,207.0,0.0,63.0
24/02/2016,255,2.0,7.0,16.0,,334.0,105.0,8.0,70.0,6.0,7.0,,231.0,78.0,12.0,26.0,58.0,0.0,37.0
25/02/2016,207,0.0,9.0,2.0,,288.0,101.0,8.0,76.0,2.0,11.0,,256.0,47.0,264.0,34.0,74.0,75.0,50.0
26/02/2016,212,1.0,8.0,0.0,,300.0,92.0,8.0,50.0,6.0,18.0,,207.0,65.0,13.0,5.0,26.0,118.0,37.0
27/02/2016,117,0.0,7.0,0.0,,137.0,44.0,5.0,11.0,5.0,3.0,,177.0,3.0,6.0,15.0,41.0,56.0,8.0
28/02/2016,94,0.0,4.0,1.0,,111.0,45.0,2.0,3.0,3.0,13.0,,114.0,7937.0,5.0,5.0,23.0,47.0,8.0
29/02/2016,143,1.0,9.0,1.0,,229.0,79.0,7.0,27.0,6.0,10.0,,187.0,69.0,34.0,2.0,27.0,122.0,44.0
01/03/2016,247,0.0,3.0,0.0,,372.0,90.0,14.0,52.0,6.0,9.0,,349.0,92.0,43.0,1.0,55.0,176.0,47.0
02/03/2016,171,3.0,1.0,0.0,,244.0,71.0,14.0,3.0,1.0,7.0,,181.0,3.0,28.0,1.0,24.0,86.0,28.0
03/03/2016,218,1.0,4.0,0.0,,305.0,88.0,15.0,6.0,4.0,11.0,,293.0,55.0,29.0,81.0,41.0,147.0,62.0
04/03/2016,288,1.0,18.0,0.0,,311.0,84.0,20.0,4.0,11.0,9.0,,291.0,151.0,36.0,129.0,116.0,152.0,52.0
05/03/2016,142,12.0,37.0,3.0,,180.0,81.0,8.0,5.0,12.0,21.0,,268.0,42.0,17.0,85.0,78.0,65.0,18.0
06/03/2016,165,3.0,12.0,2.0,,200.0,66.0,12.0,5.0,30.0,18.0,,258.0,52.0,14.0,99.0,102.0,80.0,17.0
07/03/2016,306,2.0,7.0,11.0,,408.0,112.0,23.0,44.0,6.0,8.0,,397.0,100.0,44.0,88.0,154.0,246.0,52.0
08/03/2016,455,4.0,5.0,47.0,,652.0,181.0,25.0,53.0,12.0,26.0,,557.0,165.0,66.0,267.0,276.0,76.0,66.0
09/03/2016,549,34.0,5.0,196.0,,791.0,250.0,31.0,332.0,13.0,57.0,,633.0,228.0,83.0,321.0,360.0,290.0,76.0
10/03/2016,579,48.0,13.0,269.0,,779.0,269.0,50.0,417.0,25.0,199.0,,724.0,238.0,102.0,345.0,381.0,0.0,71.0
11/03/2016,674,49.0,20.0,275.0,,916.0,291.0,62.0,515.0,68.0,102.0,,822.0,229.0,79.0,380.0,466.0,0.0,78.0
12/03/2016,484,80.0,15.0,242.0,,713.0,277.0,55.0,392.0,209.0,198.0,,953.0,174.0,77.0,372.0,457.0,298.0,48.0
13/03/2016,534,84.0,25.0,253.0,,685.0,298.0,95.0,382.0,171.0,250.0,,932.0,243.0,39.0,322.0,450.0,0.0,33.0
14/03/2016,665,52.0,23.0,332.0,,855.0,285.0,96.0,569.0,27.0,56.0,,800.0,256.0,94.0,360.0,449.0,837.0,99.0
15/03/2016,778,39.0,47.0,331.0,,900.0,246.0,145.0,603.0,36.0,76.0,,838.0,311.0,1.0,392.0,503.0,574.0,66.0
16/03/2016,969,156.0,61.0,475.0,,1230.0,421.0,164.0,797.0,69.0,103.0,,1013.0,136.0,0.0,510.0,607.0,866.0,82.0
17/03/2016,1008,114.0,62.0,433.0,,1239.0,377.0,200.0,815.0,76.0,72.0,,1017.0,260.0,95.0,496.0,568.0,844.0,84.0
18/03/2016,596,78.0,54.0,232.0,,893.0,322.0,100.0,475.0,38.0,187.0,,705.0,0.0,58.0,351.0,421.0,552.0,65.0
19/03/2016,401,71.0,65.0,131.0,,546.0,172.0,83.0,291.0,74.0,233.0,,652.0,15.0,29.0,283.0,400.0,264.0,17.0
20/03/2016,396,96.0,67.0,147.0,,603.0,187.0,105.0,329.0,110.0,359.0,,691.0,5.0,21.0,268.0,366.0,287.0,12.0
21/03/2016,946,104.0,60.0,405.0,,1249.0,408.0,265.0,738.0,132.0,475.0,,1093.0,42.0,117.0,490.0,613.0,913.0,88.0
22/03/2016,1048,99.0,87.0,392.0,,1224.0,427.0,261.0,815.0,134.0,451.0,,1061.0,194.0,116.0,539.0,621.0,927.0,98.0
23/03/2016,757,129.0,45.0,315.0,,1001.0,292.0,182.0,601.0,82.0,281.0,,925.0,0.0,111.0,429.0,602.0,665.0,68.0
24/03/2016,389,16.0,33.0,106.0,,503.0,144.0,72.0,280.0,7.0,100.0,,412.0,0.0,41.0,199.0,211.0,353.0,38.0
25/03/2016,142,3.0,20.0,2.0,,207.0,63.0,11.0,24.0,9.0,56.0,,248.0,0.0,13.0,53.0,12.0,85.0,14.0
26/03/2016,297,31.0,0.0,70.0,,381.0,155.0,43.0,152.0,89.0,258.0,,511.0,65.0,26.0,184.0,249.0,147.0,23.0
27/03/2016,665,169.0,25.0,199.0,,623.0,345.0,230.0,389.0,591.0,912.0,,950.0,307.0,43.0,267.0,367.0,258.0,39.0
28/03/2016,157,42.0,21.0,76.0,,268.0,107.0,68.0,160.0,45.0,122.0,,291.0,83.0,30.0,112.0,197.0,202.0,21.0
29/03/2016,1237,218.0,108.0,523.0,,1347.0,471.0,324.0,881.0,211.0,505.0,,1340.0,464.0,123.0,540.0,754.0,965.0,100.0
30/03/2016,1495,246.0,155.0,756.0,,1748.0,652.0,422.0,1170.0,372.0,885.0,,1583.0,571.0,179.0,667.0,931.0,1216.0,187.0
31/03/2016,536,85.0,66.0,227.0,,610.0,217.0,148.0,459.0,57.0,229.0,,614.0,237.0,85.0,285.0,407.0,439.0,58.0
01/04/2016,1106,344.0,633.0,519.0,,1260.0,479.0,306.0,849.0,239.0,581.0,,1292.0,519.0,139.0,589.0,751.0,885.0,133.0
02/04/2016,607,640.0,675.0,371.0,,895.0,342.0,215.0,439.0,340.0,566.0,,1079.0,274.0,65.0,472.0,634.0,412.0,50.0
03/04/2016,345,363.0,388.0,170.0,,523.0,180.0,130.0,252.0,53.0,243.0,,674.0,157.0,31.0,211.0,439.0,256.0,25.0
04/04/2016,1095,552.0,810.0,450.0,,1258.0,430.0,305.0,820.0,148.0,445.0,,1114.0,443.0,124.0,436.0,703.0,891.0,113.0
05/04/2016,1214,652.0,962.0,501.0,,1485.0,427.0,372.0,1026.0,176.0,529.0,,1381.0,519.0,160.0,573.0,1047.0,1066.0,145.0
06/04/2016,1008,499.0,763.0,403.0,,1235.0,413.0,377.0,774.0,145.0,438.0,,1020.0,505.0,119.0,485.0,811.0,881.0,112.0
07/04/2016,262,45.0,44.0,66.0,,376.0,110.0,49.0,180.0,16.0,86.0,,201.0,95.0,43.0,117.0,276.0,230.0,20.0
08/04/2016,552,295.0,342.0,183.0,,754.0,233.0,143.0,443.0,77.0,278.0,,628.0,226.0,65.0,293.0,546.0,490.0,70.0
09/04/2016,483,467.0,513.0,185.0,,710.0,232.0,112.0,366.0,173.0,361.0,,736.0,161.0,33.0,319.0,508.0,319.0,31.0
10/04/2016,549,553.0,611.0,205.0,,743.0,306.0,243.0,411.0,248.0,528.0,,924.0,235.0,26.0,330.0,629.0,368.0,42.0
11/04/2016,551,237.0,323.0,197.0,,642.0,196.0,153.0,419.0,44.0,200.0,,600.0,206.0,66.0,213.0,491.0,430.0,67.0
12/04/2016,1634,865.0,1260.0,634.0,,1809.0,549.0,485.0,1136.0,314.0,705.0,,1695.0,654.0,171.0,674.0,1202.0,1221.0,146.0
13/04/2016,2108,1320.0,1801.0,944.0,,2190.0,777.0,750.0,1571.0,592.0,1136.0,,2119.0,930.0,283.0,926.0,1560.0,1591.0,191.0
14/04/2016,2340,1585.0,2125.0,942.0,,2512.0,966.0,951.0,1623.0,707.0,1326.0,,2310.0,1141.0,286.0,1070.0,1777.0,1708.0,214.0
15/04/2016,3116,2112.0,2773.0,1127.0,,3193.0,1097.0,1041.0,2042.0,965.0,1455.0,,2848.0,1259.0,326.0,1318.0,2117.0,2114.0,292.0
16/04/2016,2439,2379.0,2650.0,892.0,,2588.0,882.0,879.0,1354.0,1607.0,1617.0,,3234.0,1055.0,168.0,955.0,2132.0,1191.0,197.0
17/04/2016,3442,3419.0,3925.0,1158.0,,3143.0,1358.0,1351.0,1795.0,3204.0,2396.0,,4274.0,1546.0,210.0,1154.0,2629.0,1439.0,225.0
18/04/2016,1907,1104.0,1710.0,833.0,,2124.0,755.0,672.0,1330.0,323.0,763.0,,1830.0,867.0,188.0,1088.0,1508.0,1558.0,233.0
19/04/2016,3754,2326.0,3328.0,1443.0,,3996.0,1397.0,1466.0,2288.0,1122.0,1786.0,,3357.0,1713.0,371.0,1747.0,2440.0,2586.0,406.0
20/04/2016,3980,2586.0,3559.0,1731.0,,4231.0,1392.0,1392.0,2719.0,1121.0,1803.0,,3288.0,1728.0,490.0,2013.0,2732.0,2766.0,401.0
21/04/2016,4621,3294.0,4348.0,1872.0,,4959.0,1417.0,1707.0,2789.0,1938.0,2433.0,,3998.0,2145.0,563.0,2043.0,3116.0,3070.0,463.0
