"X","MlsNumber","Lat","Lng","BuyPrice","ConstructionYear","WalkScore","NbPieces","NbChambres","NbSallesEaux","NbSallesBains","NbFoyerPoele","NbEquipements","NbGarages","NbStationnements","NbPiscines","NbBordEaux","NbAnimals","NbCultures","IsNewPrice","IsNew","RevenuBrutPotentiel","Outremont","LaSalle","Mont.Royal","Ville.Marie","Le.Plateau.Mont.Royal","Hampstead","Le.Sud.Ouest","Riviere.des.Prairies.Pointe.aux.Trembles","Lachine","Dorval","Montreal.Nord","Lile.Bizard.Sainte.Genevieve","Kirkland","Dollard.des.Ormeaux","Senneville","Ahuntsic.Cartierville","Cote.Saint.Luc","Saint.Leonard","Montreal.Ouest","Pointe.Claire","Lile.Dorval","Mercier.Hochelaga.Maisonneuve","Cote.des.Neiges.Notre.Dame.de.Grace","Rosemont.La.Petite.Patrie","Saint.Laurent","Beaconsfield","Villeray.Saint.Michel.Parc.Extension","Westmount","Montreal.Est","Anjou","Pierrefonds.Roxboro","Sainte.Anne.de.Bellevue","Verdun","Baie.dUrfe","AP","C","ME","VE","I","X4X","MA","PP","AU","MPM","TE","X2X","TR","X3X","MEM","LS","MM","X5X","FE","COP","PCI","UNI","PPR","TER","FER","Population","Variation","Density","avgAge","below15","below24","below44","below64","below65","AvgIncome","below50000","below80000","below100000","below150000","above150001","avgSize","totalHouse","size1","size2","size3","size4","size5","totalFam","Children","NoChildren","Single","Unemploy","Owner","Renter","totaldwelling","before1960","before1980","before1990","before2000","before2005","before2011","Single.1","Semi","Duplex","Buildings","Mobile","belowBach","Bach","abvBach","University","College","Secondary","Apprentice","No","NonImmigrant","Immigrant","french","English","Others","PoliceDist","FireDist","LivingArea"
5613,28907401,45.59212909,-73.59681164,749900,1969,58,9,5,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75700,6,5614,41,18,10,28,24,20,50213,61,26,6,4,3,2.4,30485,29,31,17,20,3,21065,46,34,20,11,37,63,30655,12,72,7,3,2,4,6,3,84,6,1,4,12,5,21,15,23,13,28,53,47,41,23,36,0.82805465,0.607522342,NA
5614,10347343,45.41574423,-73.95562649,250000,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,8.797699511,3.607594967,NA
5615,14758809,45.41610015,-73.95429773,750000,1920,10,10,4,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,8.686778346,3.499031758,NA
5616,14815288,45.41432804,-73.95403325,449000,1956,32,8,3,1,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,8.748807432,3.513539931,NA
5617,15655888,45.413819,-73.959184,599000,1959,32,10,4,0,2,1,0,2,2,0,0,0,0,0,0,25380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,9.138319367,3.918889104,NA
5618,23989296,45.41574562,-73.96270905,985000,1965,8,12,4,1,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,9.307132364,4.154738794,NA
5619,24268617,45.41105459,-73.95300486,459000,1961,33,10,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,8.83637723,3.529091298,1898
5620,26037482,45.41554862,-73.95238327,749000,1956,16,11,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,920,-4,123,44,16,12,17,33,22,196000,27,21,6,15,31,2.6,350,18,41,14,25,2,295,44,46,10,4,86,14,350,63,25,12,0,0,0,92,4,4,0,0,5,26,18,49,21,15,7,8,72,28,32,66,2,8.57514614,3.361374601,NA
5621,9003950,45.46415651,-73.54161143,299900,1990,72,6,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.536136984,1.729933605,1091
5622,9006789,45.447748,-73.559829,1379000,2009,11,9,4,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.65571216,1.375464716,NA
5623,9016514,45.45648769,-73.56782198,265000,NA,93,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.527619483,0.538822791,730
5624,9028769,45.472813,-73.569857,289000,2010,80,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.536181526,1.35053069,950
5625,9045028,45.4604768,-73.55548382,379000,1990,47,5,2,0,2,1,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.400780197,0.585552067,1071
5626,9047633,45.46061978,-73.5432744,419000,1982,66,5,3,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.351497821,1.536775608,1465
5627,9117696,45.46106621,-73.5620591,259000,1998,87,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.904402625,0.145193843,1064
5628,9141263,45.4688424,-73.57087144,229000,2005,82,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.087500049,1.169323946,860
5629,9162381,45.45653285,-73.56775761,270400,NA,93,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.528875803,0.531719612,761
5630,9270447,45.45645759,-73.56784344,302900,NA,93,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.528193335,0.542377506,860
5631,9328610,45.46852721,-73.5479669,578000,2004,75,4,2,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.234350509,1.510781596,1250
5632,9350342,45.46451469,-73.5498265,289000,1994,53,5,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.927254087,1.144129748,752
5633,9404227,45.46455983,-73.5496763,339000,1994,53,5,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.939945291,1.156856076,991
5634,9455734,45.45033,-73.548921,839000,2013,33,7,3,0,2,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.147275282,1.528148235,NA
5635,9463669,45.46709216,-73.54928743,299000,2004,74,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.071250196,1.331216233,NA
5636,9527942,45.46553456,-73.54997968,1695000,2000,53,10,5,1,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.953711881,1.188922871,NA
5637,9582733,45.46868998,-73.54747546,420000,2005,75,5,2,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.276712001,1.551943957,1233
5638,9622255,45.46760409,-73.53356961,385000,2011,50,5,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,3.240356427,2.446021956,950
5639,9685205,45.46922042,-73.54750156,612000,2005,64,6,3,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.302808731,1.588146178,1289
5640,9706733,45.464105,-73.541212,775000,1988,71,6,3,0,2,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.565350321,1.758411499,1630
5641,9735840,45.44974502,-73.54954593,398000,2006,33,5,1,1,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.135477123,1.54075858,NA
5642,9737576,45.45476913,-73.56800612,209000,1926,90,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.647283573,0.695646488,660
5643,9744775,45.46744274,-73.54680256,449000,2001,75,7,2,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.263889753,1.51214864,1210
5644,9867613,45.4477164,-73.55549242,299000,2008,12,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.891760968,1.476672667,675
5645,9897679,45.46104211,-73.57366926,234000,2005,90,5,2,0,1,0,0,0,0,0,0,0,0,0,0,32700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.204096903,0.845792025,711.49
5646,9965900,45.46831753,-73.54755163,418000,2004,75,5,2,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.252541289,1.521549979,1233
5647,9974072,45.457737,-73.565281,279000,NA,92,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.650744149,0.303420614,NA
5648,9992559,45.45879113,-73.55142832,1850000,1994,58,16,5,1,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.710892596,0.907381878,NA
5649,10077804,45.460424,-73.574402,239900,2011,91,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.15701597,0.895449977,674
5650,10078813,45.47331336,-73.53881121,325000,2013,25,5,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,3.117050363,2.400949715,680
5651,10117729,45.46777175,-73.5478895,429900,2004,75,5,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,2.202140285,1.463821822,1046
5652,10136624,45.46222202,-73.54959369,335000,1988,64,6,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.883124609,1.072802968,1070
5653,10155553,45.46328769,-73.55165329,978000,1990,58,8,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.752004714,0.957445772,NA
5654,10194113,45.45645759,-73.56784344,270400,NA,93,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.528193335,0.542377506,761
5655,10310118,45.448225,-73.557876,799000,2008,12,5,2,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.718574895,1.359569724,1115
